"","BusStopCode","RoadName","Description","Latitude","Longitude"
"3675","65539","Sumang Lane","Blk 224A",1.402291,103.8937
"3676","65541","Sumang Crescent","Before Sumang Lane",1.403562,103.8912
"3677","65549","Sumang Crescent","After Sumang Lane",1.403521,103.8912
"3678","65551","Punggol Field","Blk 227A",1.403856,103.8934
"3679","65559","Punggol Field","Opposite Blk 227A",1.404046,103.8925
"3680","65775","Sengkang West Way","Express",0,0
"3681","65776","Sengkang West Way","Express",0,0
"3682","65801","Anchorvale Rd","Blk 309D",1.3904399999914,103.885698000032
"3683","65809","Anchorvale Rd","Anchor Green Pr Sch",1.39121000003879,103.886308888893
"3684","65885","TPE","Express",0,0
"3685","65886","Punggol Way","Express",0,0
"3686","65995","Punggol Pl","Express",0,0
"3687","66008","S'goon Ctrl","Serangoon Int",1.35238297743113,103.872034954055
"3688","66009","S'goon Ctrl","Serangoon Int",1.35046610176969,103.871689922646
"3689","66011","Lor Chuan","Aft Braddell Rd",1.34716997902419,103.859976780864
"3690","66019","Lor Chuan","Bef Braddell Rd",1.34602837489201,103.860404215346
"3691","66021","Lor Chuan","New Tech Pk",1.35096671417894,103.861829383417
"3692","66029","Lor Chuan","St. Gabriel's Pr Sch",1.35017159420349,103.861435251346
"3693","66031","Lor Chuan","Cardiff Ct",1.35465640659199,103.865723646071
"3694","66039","Lor Chuan","Opp Cardiff Ct",1.35475138514216,103.866688547453
"3695","66041","Boundary Rd","Blk 230",1.3557230306281,103.869721944886
"3696","66049","Boundary Rd","Blk 233",1.35535475300084,103.868964935227
"3697","66051","Boundary Rd","Opp Blk 257",1.35585499445871,103.871961908777
"3698","66059","Boundary Rd","Blk 257A",1.35553141738293,103.872122997329
"3699","66061","Braddell Rd","Aft Braddell Flyover",1.34405111099275,103.863460556017
"3700","66069","Braddell Rd","Bef Braddell Flyover",1.34350264971893,103.862632513068
"3701","66071","Braddell Rd","Opp PUB Recreation Club",1.34375516528836,103.867373126322
"3702","66079","Braddell Rd","PUB Recreation Club",1.34326097186022,103.867439948162
"3703","66081","Braddell Rd","Opp S'pore Power Trg Inst",1.34302188357133,103.869628211266
"3704","66089","Braddell Rd","S'pore Power Trg Inst",1.34238715725246,103.869477510467
"3705","66091","Ang Mo Kio Ave 1","Golden Hill Est",1.35454666698201,103.861451667021
"3706","66099","Ang Mo Kio Ave 1","Opp Golden Hill Est",1.35427474694456,103.861421993877
"3707","66101","Ang Mo Kio Ave 3","Blk 516",1.37094045484466,103.873258966134
"3708","66109","Ang Mo Kio Ave 3","Blk 151",1.3699792245468,103.87461323958
"3709","66111","Lor Chuan","Chuan View",1.35848277799301,103.868236666999
"3710","66119","Lor Chuan","Summer Pl",1.35683000003038,103.86812666697
"3711","66121","Lor Chuan","Chuan Terr",1.36239972197855,103.867760000022
"3712","66129","Lor Chuan","Aft Chuan Gdn",1.36141137485113,103.868078162679
"3713","66131","S'goon Gdn Way","Aft Trinity Meth Ch",1.36346698150382,103.870192052085
"3714","66139","S'goon Gdn Way","Opp Trinity Meth Ch",1.36357778856307,103.869291110656
"3715","66141","S'goon Gdn Way","Bef Yio Chu Kang Rd",1.36311828855893,103.872396568383
"3716","66149","S'goon Gdn Way","Aft Yio Chu Kang Rd",1.36291833299844,103.872362221986
"3717","66151","Chartwell Dr","Opp Penshurst Pl",1.36306633208702,103.865883769674
"3718","66161","Chartwell Dr","Opp Crowhurst Dr",1.36123776322522,103.864643333425
"3719","66171","Chartwell Dr","Bef Cooling Cl",1.35976302696107,103.863611938901
"3720","66181","Burghley Dr","Aft Chartwell Rd",1.35878665442309,103.861857641495
"3721","66191","Burghley Dr","Serangoon Gdn Sch",1.36065611099902,103.859839443993
"3722","66201","Berwick Dr","Opp Brockhampton Dr",1.36208638896684,103.859665278021
"3723","66211","Berwick Dr","Opp Bloxhome Dr",1.36412138937997,103.861034672295
"3724","66221","Tavistock Ave","Opp Portchester Ave",1.36834972197817,103.862626389022
"3725","66231","Tavistock Ave","Bef Huddington Ave",1.36994831751271,103.864380519382
"3726","66241","Hemsley Ave","Hemsley Ave",1.36890803491379,103.865625057219
"3727","66251","Kensington Pk Rd","Opp Kingswear Ave",1.36724305880207,103.86653816215
"3728","66261","Kensington Pk Rd","Opp Portchester Ave",1.36555110748973,103.866409829408
"3729","66271","S'goon Gdn Way","Serangoon Gdn Circus",1.36398333300081,103.865789167019
"3730","66291","Berwick Dr","Opp Serangoon Gdn Circus",1.3659363788285,103.86192411659
"3731","66301","S'goon Nth Ave 1","Blk 152",1.36937136450503,103.87207688842
"3732","66309","S'goon Nth Ave 1","Blk 112",1.36927306510786,103.871948818456
"3733","66311","S'goon Nth Ave 1","Blk 141A",1.36766470740207,103.874291048163
"3734","66319","S'goon Nth Ave 1","Bet Blks 142/148",1.36821833817676,103.873917620825
"3735","66321","S'goon Nth Ave 1","Blk 128",1.36514638903186,103.872490277978
"3736","66329","S'goon Nth Ave 1","Blk 126",1.36602172246077,103.872286380034
"3737","66331","Ang Mo Kio Ave 3","Blk 554",1.37173176460482,103.870154347072
"3738","66339","Ang Mo Kio Ave 3","Blk 101",1.37125183222903,103.870558050685
"3739","66341","Ang Mo Kio Ave 3","Daikin S'pore",1.37114196132937,103.865253414856
"3740","66349","Ang Mo Kio Ave 3","Opp Daikin S'pore",1.37082760014108,103.865417716727
"3741","66351","S'goon Ctrl","Serangoon Stn",1.35049831450162,103.873244865217
"3742","66359","S'goon Ctrl","OPP S'GOON STN",1.35080698547823,103.873286049464
"3743","66361","S'goon Ave 2","Blk 319",1.35258501828366,103.868248503243
"3744","66369","S'goon Ave 2","Blk 238",1.35355301663986,103.868225721037
"3745","66371","S'goon Ctrl","Blk 261",1.353767301605,103.872685432406
"3746","66379","S'goon Ctrl","Blk 206",1.35339155862192,103.8728580165
"3747","66381","S'goon Ave 2","Blk 334",1.35020472197618,103.871225278018
"3748","66389","S'goon Ave 2","Bef Serangoon Int",1.35092163758707,103.871069051416
"3749","66391","S'goon Ave 3","Nanyang JC",1.35096942673026,103.864842329627
"3750","66399","S'goon Ave 3","Lor Chuan Stn",1.35148729748638,103.863246243068
"3751","66401","S'goon Ave 3","Golden Hts",1.34937635159369,103.866040855659
"3752","66409","S'goon Ave 3","Melrose",1.34926598081238,103.865938832837
"3753","66411","S'goon Ave 3","Blk 326",1.35002972706339,103.869031232282
"3754","66419","S'goon Ave 3","Blk 330",1.35021638901553,103.869309444033
"3755","66421","S'goon Nth Ave 4","Blk 537",1.37365500000249,103.87340722202
"3756","66429","S'goon Nth Ave 4","Blk 530",1.37352182697727,103.872437444523
"3757","66431","S'goon Nth Ave 4","Opp Blk 506A",1.37297644274866,103.875264228172
"3758","66439","S'goon Nth Ave 4","Blk 504A CP",1.37393762072692,103.875512941978
"3759","66451","Ang Mo Kio Ave 5","Aft AMK Ind Pk 2",1.37872496881803,103.868543618745
"3760","66459","Ang Mo Kio Ave 5","Aft Seagate",1.37848946701219,103.870750919538
"3761","66461","Ang Mo Kio Ave 5","Bef Seagate",1.37889000002038,103.871280278002
"3762","66471","Ang Mo Kio Ave 5","Bef Yio Chu Kang Rd",1.37895833299995,103.874360555966
"3763","66479","Ang Mo Kio Ave 5","Aft Yio Chu Kang Rd",1.37863834733323,103.8743028848
"3764","66481","Buangkok Green","Opp Blk 968",1.3791866640778,103.878309621356
"3765","66489","Buangkok Green","Blk 969",1.37889334025536,103.878979943168
"3766","66491","Buangkok Green","Opp Blk 910",1.37936944398935,103.88260194402
"3767","66499","Buangkok Green","Blk 911",1.37912306945844,103.8832693302
"3768","66509","S'goon Nth Ave 5","Blk 546",1.37528324399418,103.8701534
"3769","66511","S'goon Nth Ave 6","Yio Chu Kang Amenity Ctr",1.37665021193432,103.871721168054
"3770","66519","S'goon Nth Ave 6","Opp Seagate",1.3773461218142,103.871599673721
"3771","66521","S'goon Nth Ave 5","Ban Teck Han Bldg",1.37522304448462,103.873931406566
"3772","66529","S'goon Nth Ave 5","Blk 538",1.37512174055594,103.87318199196
"3773","66531","S'goon Nth Ave 5","Opp Blk 531",1.37519277744949,103.874883520786
"3774","66539","S'goon Nth Ave 5","Blk 531",1.37500340591534,103.875016208628
"3775","66541","Buangkok Link","Blk 980C",1.37977511312504,103.881354938164
"3776","66549","Buangkok Link","Opp Blk 980C",1.3801983684709,103.881551494713
"3777","66551","Buangkok Link","Blk 984",1.38154100609674,103.881379148571
"3778","66559","Buangkok Cres","Blk 985A",0,0
"3779","66599","S'goon Nth Ave 5","KLA Tencor",1.37284849802167,103.868436813377
"3780","67009","Sengkang Sq","Sengkang Int",1.39178060381601,103.895884994361
"3781","67011","Yio Chu Kang Rd","TAS Receiving Stn",1.39009747909366,103.862632513482
"3782","67019","Yio Chu Kang Rd","Opp TAS Receiving Stn",1.38976371710347,103.862538111099
"3783","67021","Yio Chu Kang Rd","Opp Dedap Rd",1.389306388988,103.865486667031
"3784","67029","Yio Chu Kang Rd","Aft Dedap Rd",1.38906690681702,103.865177369479
"3785","67039","Yio Chu Kang Rd","Aft Jln Kayu",1.38831000001759,103.868007500002
"3786","67041","Yio Chu Kang Rd","Aft Jln Kayu",1.38802587904105,103.870371844867
"3787","67049","Yio Chu Kang Rd","Aft Jln Redop",1.38773464426252,103.869986495669
"3788","67051","Yio Chu Kang Rd","Opp Seletar Hills Est",1.3873944756683,103.873023411201
"3789","67059","Yio Chu Kang Rd","Seletar Hills Est",1.38705245959807,103.872984478082
"3790","67061","Yio Chu Kang Rd","Aft Jln Selaseh",1.38580333301583,103.875341389014
"3791","67069","Yio Chu Kang Rd","Bef Jln Selaseh",1.38553238093164,103.875141748198
"3792","67071","Yio Chu Kang Rd","Bef Gerald Dr",1.38224166699882,103.877000833007
"3793","67079","Yio Chu Kang Rd","Ch Of St. Vincent De Paul",1.38256500000442,103.876735000011
"3794","67081","Sengkang West Rd","Aft Yio Chu Kang Rd",1.38990180700693,103.86883700264
"3795","67089","Sengkang West Rd","Bef Fernvale Lane",1.39029406445756,103.869160195296
"3796","67101","Sengkang East Way","Blk 250A",1.39143144034973,103.899569535384
"3797","67109","Sengkang East Way","Blk 235",1.39102885574104,103.899986698136
"3798","67111","Sengkang East Way","St. Anne's Wood",1.39105369405739,103.902372463078
"3799","67119","Sengkang East Way","Blk 128",1.39050824371994,103.903235820656
"3800","67121","Sengkang East Way","Blk 142A",1.38949805550873,103.905189999894
"3801","67129","Sengkang East Way","Blk 137",1.38936844113699,103.904988920052
"3802","67131","Rivervale Dr","Blk 122F",1.38767805568948,103.905273888929
"3803","67139","Rivervale Dr","Opp Blk 121",1.38715714684677,103.904175771858
"3804","67141","Rivervale Dr","Blk 119D",1.38602111109914,103.903531944464
"3805","67151","Rivervale Dr","Blk 117A",1.38353305558266,103.902154999992
"3806","67159","Rivervale Dr","Blk 112",1.38436793782529,103.902256020443
"3807","67161","Sengkang East Ave","Opp Blk 101",1.38212499997742,103.899268333012
"3808","67169","Sengkang East Ave","Blk 101",1.38253470078472,103.899222223374
"3809","67171","Compassvale Dr","Blk 225A",1.38731209583307,103.89897692182
"3810","67179","Compassvale Dr","Opp Blk 225A",1.38741393896265,103.897995739753
"3811","67181","Compassvale Rd","Blk 240",1.39101786005668,103.897780179965
"3812","67189","Compassvale Rd","Opp Blk 241",1.39059955869523,103.89742612836
"3813","67191","Compassvale Rd","Blk 223D",1.38908889970693,103.897108812854
"3814","67199","Compassvale Rd","Opp Blk 223D",1.3889487081629,103.896891651336
"3815","67201","Compassvale Rd","Blk 206A",1.38669709800422,103.896288922469
"3816","67209","Compassvale Rd","Blk 203",1.38690839585967,103.896181018132
"3817","67211","Sengkang East Ave","Blk 208 CP",1.38393828115359,103.897659176929
"3818","67219","Sengkang East Ave","Blk 267 CP",1.38368835333684,103.897513660613
"3819","67221","Rivervale Dr","Blk 153",1.39116246855705,103.906394452998
"3820","67229","Rivervale Dr","Blk 146A",1.39105777803334,103.906143610992
"3821","67231","Rivervale Dr","Rivervale Pr Sch",1.39322205615326,103.903956643471
"3822","67239","Rivervale Dr","Opp Rivervale Pr Sch",1.3930503019817,103.903733415539
"3823","67241","Compassvale Rd","Blk 248A",1.39296197800695,103.898468736862
"3824","67249","Compassvale Rd","Blk 259C",1.39376571527248,103.898504234664
"3825","67251","Compassvale St","Blk 253",1.39442862205324,103.900312185263
"3826","67259","Compassvale St","Blk 297A",1.39465386086721,103.900462389006
"3827","67261","Sengkang East Ave","Blk 203B",1.3865874133088,103.894642068665
"3828","67269","Sengkang East Ave","Opp Blk 203A",1.38605407647483,103.895133642315
"3829","67271","Sengkang East Rd","Blk 201 CP",1.38825138740075,103.892089557445
"3830","67279","Sengkang East Rd","Blk 301D",1.38809305404187,103.891678790739
"3831","67281","Fernvale Lane","Blk 403A",1.38925023527794,103.872985840057
"3832","67289","Fernvale Lane","Opp Blk 405C",1.38966431065207,103.873287382041
"3833","67291","Sengkang East Ave","Blk 303B",1.38717956363215,103.889717938538
"3834","67299","Sengkang East Ave","Opp Blk 303B",1.38683575602542,103.889732160307
"3835","67301","Sengkang East Ave","Blk 305D",1.38888930138858,103.886944312558
"3836","67309","Sengkang East Ave","Opp Blk 305 CP",1.38813799869207,103.887591031914
"3837","67311","Anchorvale St","Blk 330",1.39695849054084,103.889802468893
"3838","67319","Anchorvale St","Blk 336B",1.39738047818719,103.888896627499
"3839","67321","Sengkang East Ave","Blk 311A",1.39056792623455,103.884254891837
"3840","67329","Sengkang East Ave","Opp Blk 310B",1.39001974230515,103.884601681836
"3841","67331","Sengkang East Ave","Blk 200B",1.38676807101072,103.892521491465
"3842","67339","Sengkang East Ave","Opp Blk 200B",1.38648038153055,103.892690861088
"3843","67341","Compassvale Dr","Opp Blk 204 CP",1.38864779457077,103.895051690314
"3844","67349","Compassvale Dr","Blk 204 CP",1.38837810902521,103.895336909535
"3845","67351","Anchorvale Dr","Blk 321 CP",1.38994475443116,103.891354545402
"3846","67359","Anchorvale Dr","Nan Chiau High Sch",1.39002594193182,103.890440628588
"3847","67361","Anchorvale Dr","Blk 313B",1.39099505909557,103.888349136564
"3848","67369","Anchorvale Dr","Blk 306 CP",1.39071731059511,103.888534588998
"3849","67371","Anchorvale Rd","Blk 313 CP",1.39259972198676,103.887139721975
"3850","67379","Anchorvale Rd","Opp Blk 313 CP",1.3927256179225,103.887008963074
"3851","67381","Sengkang East Way","Blk 326 CP",1.39459040201234,103.888442666911
"3852","67389","Sengkang East Way","Blk 317B",1.39424377787036,103.888690956865
"3853","67391","Sengkang East Way","Blk 333B",1.39425676218487,103.891444880283
"3854","67399","Sengkang East Way","Blk 325 CP",1.39385005995777,103.891670105856
"3855","67401","Sengkang East Way","Sengkang Stn",1.39290842289238,103.895317384563
"3856","67409","Sengkang East Way","Sengkang Stn",1.3923391568303,103.896068166064
"3857","67411","Sengkang East Rd","Blk 261",1.39495624396821,103.894368337787
"3858","67419","Sengkang East Rd","Opp Blk 261",1.39443204166804,103.893831611697
"3859","67421","Anchorvale St","Bef Blk 262B",1.39619,103.89377
"3860","67429","Anchorvale St","Opp Blk 262B",1.39634,103.89384
"3861","67431","Compassvale St","Opp Blk 291A",1.39521359607395,103.897395001153
"3862","67439","Compassvale St","Blk 291A",1.39549374900087,103.897370279187
"3863","67441","Sengkang East Rd","Opp Blk 323B",1.3923095386042,103.893466664742
"3864","67449","Sengkang East Rd","Blk 323B",1.39203289077574,103.893071150047
"3865","67451","Sengkang East Rd","Bef Buangkok Dr",1.383046111,103.889605833017
"3866","67459","Sengkang East Rd","Aft Buangkok Dr",1.38288638899819,103.88911083301
"3867","67461","Sengkang East Rd","Aft Sengkang East Ave",1.38575273465234,103.891215287056
"3868","67469","Sengkang East Rd","Bef Sengkang East Ave",1.38533638989648,103.890742156576
"3869","67471","Sengkang West Ave","Aft Fernvale Link",1.39218567915754,103.880181441241
"3870","67479","Sengkang West Ave","Bef Fernvale Link",1.39198203746983,103.8801966807
"3871","67481","Sengkang West Ave","Opp Pei Hwa Sec Sch",1.39149794105559,103.877645865181
"3872","67489","Sengkang West Ave","Pei Hwa Sec Sch",1.39100245036434,103.877084986861
"3873","67491","Sengkang West Ave","Aft Fernvale Lane",1.39087538517899,103.874664887896
"3874","67499","Sengkang West Ave","Bef Fernvale Lane",1.39068028707514,103.87467870993
"3875","67501","Sengkang East Dr","Blk 117C",1.38354973187936,103.903650012666
"3876","67509","Sengkang East Dr","Opp Blk 119A",1.38409640027402,103.904338041822
"3877","67511","Sengkang East Dr","Blk 121E",1.38603041619808,103.906245231618
"3878","67519","Sengkang East Dr","Opp Blk 121E",1.38565333297959,103.906288332972
"3879","67521","Sengkang East Dr","Blk 160",1.38714536637767,103.908380094695
"3880","67529","Sengkang East Dr","Opp Blk 157A",1.38730477108595,103.909339650017
"3881","67531","Sengkang East Way","Blk 158C",1.38786807176296,103.906766937471
"3882","67539","Sengkang East Way","Blk 122C",1.38772020397705,103.906612947708
"3883","67541","Sengkang East Way","Hockey Stadium",1.39478256874239,103.886332511905
"3884","67549","Sengkang East Way","Opp Hockey Stadium",1.39454660425441,103.886182308199
"3885","67551","Sengkang West Way","Aft Fernvale Link",1.39600529337669,103.879272937679
"3886","67559","Sengkang West Way","Bef Fernvale Link",1.3954939065925,103.880945032188
"3887","67561","Sengkang West Way","Opp Blk 432A",1.39545828505824,103.876976966836
"3888","67569","Sengkang West Way","Blk 432A",1.39504999232889,103.877000000872
"3889","67571","Sengkang West Way","Aft Lor Tanggam",1.39515796674426,103.873919248614
"3890","67579","Sengkang West Way","Bef Jln Kayu",1.39483619700068,103.873468637481
"3891","67591","Sengkang East Rd","Blk 286B",1.39790167,103.8953636
"3892","67599","Sengkang East Rd","Opp Blk 293D",1.39720056,103.8949069
"3893","67601","Sengkang Ctrl","Buangkok Stn",1.38334470717282,103.893268327308
"3894","67609","Sengkang Ctrl","Buangkok Stn",1.38393305306468,103.893039785301
"3895","67611","Sengkang Ctrl","Blk 204C",1.38776293807936,103.894262712745
"3896","67619","Sengkang Ctrl","Blk 201C",1.38776797851536,103.894014358512
"3897","67621","Buangkok Dr","Opp Blk 558",1.38095802621952,103.890251327449
"3898","67629","Buangkok Dr","Blk 557",1.38027975053648,103.890604998422
"3899","67631","Compassvale St","Aft Anchorvale Crescent",1.39658824779136,103.892264771521
"3900","67639","Compassvale St","Bef Anchorvale Crescent",1.39681406019895,103.892407150234
"3901","67651","Fernvale Lane","Bef Sengkang West Rd",1.38939833797873,103.870400215998
"3902","67659","Fernvale Lane","Aft Sengkang West Rd",1.38980594691547,103.87074360172
"3903","67661","Rivervale Cres","Opp Blk 178A",1.38889400053531,103.908784005792
"3904","67671","Rivervale Cres","Blk 156A CP",1.39200512922492,103.907127505317
"3905","67711","Buangkok Dr","Bef Sengkang Fire Stn",1.38013294516415,103.894779889604
"3906","67719","Buangkok Dr","Opp Sengkang Fire Stn",1.37972132476485,103.895272386031
"3907","67721","Buangkok Dr","Aft Punggol Rd",1.37971349716278,103.898192386019
"3908","67729","Buangkok Dr","Bef Punggol Rd",1.37948933048443,103.898725669518
"3909","67731","Buangkok Dr","Bef Sengkang East Dr",1.38018738604916,103.901380669552
"3910","67739","Buangkok Dr","Aft Sengkang East Dr",1.37998423176832,103.901950918712
"3911","68011","Sengkang West Ave","Bef Jln Kayu",1.3913169267408,103.870103069738
"3912","68019","Sengkang West Ave","Aft Jln Kayu",1.39106694073297,103.870606129626
"3913","68021","Jln Kayu","Bef Seletar West F'way 4",1.39317909764213,103.872470960889
"3914","68029","Jln Kayu","Aft Seletar West F'way 2",1.39312162118162,103.872649551158
"3915","68031","Jln Kayu","Jln Kayu Shophouse",1.39705024252478,103.873072985307
"3916","68039","Jln Kayu","Aft Abundant Grace Ch",1.39652972197871,103.873113888995
"3917","68049","Jln Kayu","Opp Jln Tari Lilin",1.39851660309414,103.872960456528
"3918","68051","Jln Kayu","Bef TPE",1.39955011852479,103.872320652009
"3919","68059","Jln Kayu","Aft TPE",1.39978638898633,103.872435278032
"3920","68061","Piccadilly","Sing-China Bldg",1.40719212135322,103.872063159943
"3921","68069","Piccadilly","Opp Sing-China Bldg",1.40757217631739,103.872280324137
"3922","68071","Piccadilly","Bef East Camp G",1.41009530297545,103.872605163023
"3923","68081","Seletar Aerospace Dr","Bef Rolls Royce Pte Ltd",1.40559323576727,103.866812418143
"3924","68089","Seletar Aerospace Dr","Aft Rolls Royce Pte Ltd",1.40570196065228,103.866667451635
"3925","68091","Seletar Aerospace Dr","Aft Baker St",1.40885699822728,103.871169291168
"3926","68099","Seletar Aerospace Dr","Bef Baker St",1.40885009957996,103.870953115416
"3927","68101","Seletar Aerospace Dr","Rolls Royce Pte Ltd",1.40378584520974,103.863447101297
"3928","68109","Seletar Aerospace Dr","Opp Rolls Royce Pte Ltd",1.40400332581506,103.863492333967
"3929","68111","Jln Kayu","Bef Seletar Camp G",1.40222194447692,103.871388055576
"3930","68119","Jln Kayu","Aft Seletar Camp G",1.40231306085319,103.871948717514
"3931","68121","Seletar Aerospace Dr","Bef West Camp Rd",1.40580853768965,103.859995186837
"3932","68129","Seletar Aerospace Dr","Aft West Camp Rd",1.40606522969086,103.86016462232
"3933","68131","West Camp Rd","Opp Youth Flying Club",1.41460695862945,103.861889396966
"3934","68139","West Camp Rd","Youth Flying Club",1.4144389729383,103.862079996482
"3935","68141","West Camp Rd","Opp Seletar Airport",1.42043301652737,103.863476971412
"3936","68149","West Camp Rd","Seletar Airport",1.41891604556531,103.862797000009
"3937","68151","West Camp Rd","BEF SHELL AVIATION",1.42333311184046,103.866191121659
"3938","68159","West Camp Rd","AFT SHELL AVIATION",1.42306890210566,103.866269073708
"3939","68161","West Camp Rd","Seletar W Camp G 3",1.40897202162255,103.860657830784
"3940","68169","West Camp Rd","Opp Seletar W Camp G 3",1.40898433414136,103.860915733915
"3941","68171","Yishun Ave 1","Bef Yishun Ave 8",1.42704251041342,103.855352477438
"3942","68179","Piccadilly","Aft Yishun Ave 8",1.42698397142724,103.855503297366
"3943","68995","TPE","Express",0,0
"3944","68996","TPE","Express",0,0
"3945","70011","Aljunied Rd","Opp Blk 125",1.32317687661433,103.881160083293
"3946","70019","Aljunied Rd","Blk 125",1.32322990499562,103.881457256762
"3947","70021","Aljunied Rd","Opp Canossa Convent Pr",1.32640814876454,103.880339379414
"3948","70029","Aljunied Rd","Aft Canossa Convent Pr",1.32662552821417,103.880543548054
"3949","70031","Aljunied Rd","Opp Aljunied Pk",1.3292670732562,103.87941087761
"3950","70039","Aljunied Rd","Aljunied Pk",1.32930256265165,103.879755737429
"3951","70041","Upp Aljunied Rd","Opp Blk 4",1.33340805598283,103.878412500021
"3952","70049","Upp Aljunied Rd","Aft Blk 4",1.33290666703267,103.878714999991
"3953","70051","Upp Aljunied Rd","Aft Joo Seng Rd",1.33627202154131,103.877779482998
"3954","70059","Upp Aljunied Rd","Bef Joo Seng Rd",1.33477611102342,103.878311667018
"3955","70061","Upp Aljunied Rd","Opp Mt Vernon Crematorium",1.33857923703487,103.875428645737
"3956","70069","Upp Aljunied Rd","Mt Vernon Crematorium",1.33839951928873,103.87591879817
"3957","70071","Ubi Ave 3","Cycle & Carriage",1.33377161253401,103.898412937444
"3958","70079","Ubi Ave 3","Aft Regent Motors",1.33372166698373,103.898518333016
"3959","70081","Ubi Ave 3","Opp HDB CP",1.33227580149459,103.894974424353
"3960","70089","Ubi Ave 3","HDB CP",1.33187702164512,103.894439532369
"3961","70091","Ubi Ave 3","Opp Traffic Police",1.33071735944004,103.890913724913
"3962","70099","Ubi Ave 3","Traffic Police",1.33063155191578,103.891321420653
"3963","70101","MacPherson Rd","Opp Gulab Bldg",1.3296996501314,103.873952968215
"3964","70109","MacPherson Rd","Gulab Bldg",1.32946242383323,103.874037265782
"3965","70111","MacPherson Rd","Opp Cencon Bldg",1.3307766855737,103.877148126843
"3966","70119","MacPherson Rd","Cencon Bldg",1.33075033509776,103.877733502299
"3967","70121","MacPherson Rd","Aft Jln Muhibbah",1.3319080537309,103.881142821419
"3968","70129","MacPherson Rd","Opp Jln Muhibbah",1.33157543468156,103.880581855799
"3969","70131","MacPherson Rd","Bef Davidson Rd",1.3327616336301,103.885034488371
"3970","70139","MacPherson Rd","Aft Jln Belangkas",1.33218202150261,103.883284604057
"3971","70141","MacPherson Rd","Citimac Ind Cplx",1.33325940650465,103.887233734135
"3972","70149","MacPherson Rd","MacPherson Green Condo",1.33291249995394,103.886463055576
"3973","70151","Merpati Rd","Aft Jln Anggerek",1.32768374279565,103.880963344223
"3974","70161","Merpati Rd","Blk 14",1.32758635490072,103.883248064182
"3975","70171","Circuit Rd","Blk 77",1.32833666697134,103.885471389028
"3976","70181","Circuit Rd","Blk 36",1.32886177068404,103.886917233491
"3977","70191","Circuit Rd","MacPherson Sec Sch",1.32720997379304,103.887979388227
"3978","70201","Circuit Rd","ITE MacPherson Campus 1",1.32461138902969,103.888854166999
"3979","70211","Pipit Rd","Blk 90",1.32362166702646,103.886961666989
"3980","70221","Circuit Rd","Blk 79 FC",1.32620809233247,103.885121009887
"3981","70231","Mattar Rd","Aft Merpati Rd",1.32617666698776,103.88401361102
"3982","70241","Mattar Rd","MacPherson Pr Sch",1.32525399997752,103.881999999968
"3983","70251","Paya Lebar Rd","MacPherson Stn",1.32497158481981,103.890370745895
"3984","70259","Paya Lebar Rd","Opp MacPherson Stn",1.32498730068675,103.890804287531
"3985","70261","Paya Lebar Rd","Opp Orion @ Paya Lebar",1.32884296980066,103.889627469526
"3986","70269","Paya Lebar Rd","Citipoint Ind Cplx",1.32824611112671,103.890143888857
"3987","70271","Paya Lebar Rd","Le Crescendo",1.33078171512111,103.889315128318
"3988","70279","Paya Lebar Rd","Opp Trinity @ Paya Lebar",1.33155751923227,103.88951499041
"3989","70281","Upp Paya Lebar Rd","Aft Tai Seng Stn",1.33530627797371,103.88799999997
"3990","70289","Upp Paya Lebar Rd","Opp Tai Seng Stn",1.3350640000249,103.888692999976
"3991","70291","Upp Paya Lebar Rd","Asiawide Ind Bldg",1.33743499996855,103.887136111127
"3992","70299","Upp Paya Lebar Rd","Opp Asiawide Ind Bldg",1.3374750000156,103.887583055571
"3993","70301","Upp Paya Lebar Rd","Aft Paya Lebar St",1.33965760027057,103.885759153181
"3994","70309","Upp Paya Lebar Rd","Opp Paya Lebar St",1.33965000001824,103.886397000036
"3995","70311","Kallang Way","Aft Genting Lane",1.32335569812186,103.879014215999
"3996","70319","Kallang Way","Aft Kallang Way 4",1.32319846234081,103.879047632252
"3997","70321","Kallang Way","Aft Kallang Way 1",1.32247982189668,103.876740932455
"3998","70329","Kallang Way","Aft Kallang Way 2",1.32229748021835,103.876826763126
"3999","70331","Kallang Way","JTC Blk",0,0
"4000","70339","Kallang Way","Opp JTC Blk",1.32369169135412,103.874759999018
"4001","70341","Tannery Rd","Tannery Blk",1.32626471325242,103.874903797612
"4002","70349","Tannery Rd","Bef Lor Bakar Batu",1.32598493140196,103.874474694428
"4003","70359","Lor Bakar Batu","Aft Kallang Sector",1.32768812063773,103.872568863964
"4004","70361","Genting Lane","Kenwood",1.32859972197494,103.87346222199
"4005","70371","Circuit Link","MacPherson Stn",1.32632577396488,103.889394223706
"4006","70379","Circuit Link","Opp MacPherson Stn",1.32599874490104,103.88940050507
"4007","70381","Circuit Rd","Kong Hwa Sch",1.32826110002647,103.887410800021
"4008","70391","Lor Bengkok","Opp MacPherson Sec Sch",1.32692573586672,103.889104163357
"4009","71011","Airport Rd","Aft Paya Lebar Rd",1.33411688207761,103.890543927133
"4010","71021","Airport Rd","Opp Comfort Test Ctr",1.33655775095595,103.894687825496
"4011","71029","Airport Rd","Comfort Test Ctr",1.33654331402892,103.89504292944
"4012","71031","Airport Rd","Opp Gordon Warehse Bldg",1.33913918063035,103.896807460742
